landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z,label
0.4990626275539398,0.28604215383529663,-0.1815139353275299,0.5031806230545044,0.27588292956352234,-0.16111283004283905,0.5057409405708313,0.2762402892112732,-0.16109740734100342,0.5083249807357788,0.27663740515708923,-0.16113358736038208,0.4948579668998718,0.2762935757637024,-0.15721909701824188,0.4921132028102875,0.27662134170532227,-0.15719261765480042,0.4891088902950287,0.2770828604698181,-0.15714062750339508,0.5127793550491333,0.28438037633895874,-0.060590822249650955,0.48362088203430176,0.2858377695083618,-0.04257231205701828,0.5052586197853088,0.29753246903419495,-0.1468188464641571,0.4940989017486572,0.2973608076572418,-0.14170658588409424,0.541599452495575,0.34721460938453674,-0.01051399577409029,0.4606234133243561,0.34882205724716187,0.028034251183271408,0.5972870588302612,0.3594924807548523,-0.09180845320224762,0.40061435103416443,0.3737480342388153,-0.01777431182563305,0.5741503238677979,0.29203054308891296,-0.21043527126312256,0.41778406500816345,0.3011038601398468,-0.13744305074214935,0.5695737600326538,0.2764764428138733,-0.2435455024242401,0.41887515783309937,0.28242212533950806,-0.17343798279762268,0.5650596022605896,0.273724764585495,-0.23373541235923767,0.42352256178855896,0.2793801426887512,-0.16220131516456604,0.5646608471870422,0.2793712615966797,-0.21059203147888184,0.42539042234420776,0.286857932806015,-0.13875265419483185,0.5277382135391235,0.5147656202316284,-0.010883516632020473,0.47672247886657715,0.5170680284500122,0.010872183367609978,0.5387686491012573,0.6444932818412781,0.004175675101578236,0.4698106348514557,0.6442803740501404,0.01070418581366539,0.5488668084144592,0.7600679993629456,0.12548331916332245,0.46527543663978577,0.7617454528808594,0.128335103392601,0.5420231819152832,0.7777673006057739,0.1301763355731964,0.47371259331703186,0.777785062789917,0.13253508508205414,0.5620700716972351,0.7960330247879028,0.00991123728454113,0.442730575799942,0.800209105014801,0.01757204160094261,3.0
0.49906501173973083,0.2861342430114746,-0.18616077303886414,0.5031991004943848,0.27600958943367004,-0.1655605435371399,0.5057594180107117,0.2763942778110504,-0.16554516553878784,0.5083341598510742,0.27679893374443054,-0.16558101773262024,0.4948723316192627,0.2763681709766388,-0.16208693385124207,0.4921529293060303,0.27667874097824097,-0.1620635986328125,0.48915863037109375,0.27711057662963867,-0.16201220452785492,0.5127999186515808,0.28452685475349426,-0.06396055966615677,0.4837005138397217,0.2858404219150543,-0.04790594056248665,0.5052629709243774,0.2976687550544739,-0.1509108692407608,0.49412640929222107,0.29739344120025635,-0.14641150832176208,0.5416853427886963,0.34739258885383606,-0.012164514511823654,0.46062907576560974,0.34894028306007385,0.021909840404987335,0.5972551107406616,0.36001452803611755,-0.09424307942390442,0.4007151126861572,0.37489789724349976,-0.027365898713469505,0.5745947360992432,0.2924564480781555,-0.2135770618915558,0.4173014760017395,0.30145809054374695,-0.14750392735004425,0.5699094533920288,0.2769395112991333,-0.24672815203666687,0.4186037480831146,0.28290465474128723,-0.18429452180862427,0.5653806924819946,0.274124413728714,-0.2371407300233841,0.4232998788356781,0.2797379493713379,-0.17223447561264038,0.5650216937065125,0.2797718644142151,-0.21393346786499023,0.4251238703727722,0.2871069610118866,-0.14853152632713318,0.5276712775230408,0.5147646069526672,-0.010827113874256611,0.4766572117805481,0.5170788764953613,0.010813789442181587,0.5387449264526367,0.6446425318717957,0.004756472073495388,0.469760000705719,0.6442400813102722,0.010634245350956917,0.5487483739852905,0.7600752115249634,0.12642988562583923,0.4652709364891052,0.761785626411438,0.12900635600090027,0.5417674779891968,0.7778734564781189,0.1313994824886322,0.4737371802330017,0.7778728008270264,0.1334504783153534,0.5622469782829285,0.7961057424545288,0.010115982964634895,0.44217950105667114,0.8003026843070984,0.017643462866544724,3.0
0.49906593561172485,0.2861573398113251,-0.18762333691120148,0.5032106637954712,0.2760542035102844,-0.16692432761192322,0.5057706236839294,0.2764480710029602,-0.16690875589847565,0.508343517780304,0.27685457468032837,-0.16694375872612,0.4948814809322357,0.27639853954315186,-0.16364732384681702,0.49217748641967773,0.27670812606811523,-0.16362622380256653,0.4891853332519531,0.27712777256965637,-0.16357679665088654,0.5128257274627686,0.28458893299102783,-0.06504878401756287,0.4837471544742584,0.2858430743217468,-0.049806706607341766,0.5052735209465027,0.2977219521999359,-0.15219402313232422,0.4941534399986267,0.29739910364151,-0.1479569375514984,0.5417855381965637,0.3474765717983246,-0.01257072389125824,0.46063366532325745,0.3490435481071472,0.019058823585510254,0.5972410440444946,0.3606643080711365,-0.09429628401994705,0.400787353515625,0.37615376710891724,-0.030955901369452477,0.5752118825912476,0.29311269521713257,-0.21305298805236816,0.4169217646121979,0.3020361661911011,-0.15060175955295563,0.5703172087669373,0.27749720215797424,-0.24588772654533386,0.4183367192745209,0.28348180651664734,-0.18742337822914124,0.5657318830490112,0.27455708384513855,-0.23643717169761658,0.42306581139564514,0.2800237238407135,-0.17501959204673767,0.5654392242431641,0.28023579716682434,-0.21346941590309143,0.42488765716552734,0.28735387325286865,-0.1514689177274704,0.5276653170585632,0.514751672744751,-0.010660656727850437,0.4766434133052826,0.5170803666114807,0.010645555332303047,0.5387440919876099,0.6446991562843323,0.006121468730270863,0.4697374701499939,0.644237220287323,0.010564238764345646,0.5487252473831177,0.7600668668746948,0.12800487875938416,0.4652285575866699,0.7618284225463867,0.12933766841888428,0.5417698621749878,0.7778786420822144,0.13278649747371674,0.4737240672111511,0.7779279351234436,0.1338874250650406,0.5622705817222595,0.7961333394050598,0.01290428638458252,0.44176536798477173,0.8003118634223938,0.017455533146858215,3.0
0.49908336997032166,0.28619369864463806,-0.19148465991020203,0.5032361745834351,0.27612394094467163,-0.1708075851202011,0.5057965517044067,0.27652299404144287,-0.1707926243543625,0.5083670020103455,0.27692028880119324,-0.17083032429218292,0.49489226937294006,0.27646657824516296,-0.16766509413719177,0.4922061860561371,0.2767753601074219,-0.16764485836029053,0.4892117381095886,0.27717578411102295,-0.16759690642356873,0.512848436832428,0.2846265733242035,-0.06853362917900085,0.4837837815284729,0.28584936261177063,-0.053721338510513306,0.5052982568740845,0.2977698743343353,-0.1557982861995697,0.49419301748275757,0.2974120080471039,-0.15172067284584045,0.5418396592140198,0.3476071357727051,-0.015031342394649982,0.4606388211250305,0.3491683602333069,0.01493509579449892,0.597253143787384,0.36126261949539185,-0.09727250039577484,0.40081316232681274,0.3768259882926941,-0.03723854199051857,0.575811505317688,0.2935272455215454,-0.21780791878700256,0.41673511266708374,0.3018661141395569,-0.15899346768856049,0.5707395076751709,0.27773189544677734,-0.2510794997215271,0.41817474365234375,0.28325405716896057,-0.19653970003128052,0.5661567449569702,0.2746832072734833,-0.24152925610542297,0.42290130257606506,0.27982908487319946,-0.18405814468860626,0.5659527778625488,0.2804010212421417,-0.21825674176216125,0.42473316192626953,0.2871924936771393,-0.15996398031711578,0.5276484489440918,0.5147736072540283,-0.010483596473932266,0.4765896201133728,0.5170949101448059,0.01046652439981699,0.5387513041496277,0.645002007484436,0.006206891033798456,0.46969228982925415,0.6443673372268677,0.010465448722243309,0.5486713647842407,0.7600291967391968,0.13301649689674377,0.4651576578617096,0.7619300484657288,0.13149422407150269,0.5417472124099731,0.7778740525245667,0.13846638798713684,0.47364720702171326,0.7779789566993713,0.13647283613681793,0.5622724294662476,0.7961748242378235,0.017718618735671043,0.44173336029052734,0.800367534160614,0.019192252308130264,3.0
0.4990929663181305,0.28620877861976624,-0.19511112570762634,0.5032618045806885,0.2761628329753876,-0.1746041178703308,0.505823016166687,0.2765654921531677,-0.17458750307559967,0.5083900690078735,0.2769581377506256,-0.17462626099586487,0.49490243196487427,0.27649715542793274,-0.17121294140815735,0.4922252595424652,0.2768033742904663,-0.1711932122707367,0.4892289638519287,0.27719050645828247,-0.1711449772119522,0.5128698348999023,0.2846575379371643,-0.07260141521692276,0.48381561040878296,0.2858503460884094,-0.05659126490354538,0.5053130388259888,0.2977890968322754,-0.15948212146759033,0.4942084848880768,0.29741352796554565,-0.1550760418176651,0.5419012904167175,0.3477039933204651,-0.018921755254268646,0.46065935492515564,0.34925827383995056,0.012440944090485573,0.5972696542739868,0.36146801710128784,-0.10246075689792633,0.400887668132782,0.37748223543167114,-0.04153339937329292,0.5761692523956299,0.2937175929546356,-0.2236526906490326,0.4164840281009674,0.3022306263446808,-0.16632798314094543,0.5710222721099854,0.27792495489120483,-0.25716716051101685,0.4180024564266205,0.2833727300167084,-0.20429959893226624,0.5664657950401306,0.2748657166957855,-0.2472892701625824,0.42272257804870605,0.2799004912376404,-0.19176049530506134,0.5663041472434998,0.28054481744766235,-0.22401705384254456,0.424544095993042,0.2872619330883026,-0.16741597652435303,0.5276161432266235,0.5147917866706848,-0.010480095632374287,0.47653454542160034,0.5171144604682922,0.010461201891303062,0.5387633442878723,0.6451942920684814,0.006044100038707256,0.46965089440345764,0.6445221304893494,0.010480307042598724,0.5486485362052917,0.7599734663963318,0.13696834444999695,0.46512705087661743,0.7620286345481873,0.13709339499473572,0.5417567491531372,0.777795135974884,0.14306506514549255,0.4736253321170807,0.7779836654663086,0.14272886514663696,0.5622717142105103,0.7961792349815369,0.021399684250354767,0.4416445195674896,0.800400972366333,0.024630308151245117,3.0
0.49912482500076294,0.2862389385700226,-0.19286838173866272,0.5033016800880432,0.2762155830860138,-0.17215575277805328,0.5058658123016357,0.2766176462173462,-0.17213985323905945,0.5084291100502014,0.2769998013973236,-0.17217856645584106,0.49492231011390686,0.2765527665615082,-0.1688234806060791,0.49225592613220215,0.27686092257499695,-0.16880321502685547,0.4892581105232239,0.2772336006164551,-0.16875559091567993,0.5128952264785767,0.284681499004364,-0.07017414271831512,0.4838450849056244,0.2858562171459198,-0.054394401609897614,0.505340576171875,0.2978258430957794,-0.1572360396385193,0.49423784017562866,0.2974245250225067,-0.1529001146554947,0.5419595837593079,0.34778669476509094,-0.017371268942952156,0.46067285537719727,0.3493134081363678,0.014125642366707325,0.5973082184791565,0.3619348704814911,-0.09984960407018661,0.4009203314781189,0.3785014748573303,-0.03729765862226486,0.5764816403388977,0.29406267404556274,-0.21929582953453064,0.4160304665565491,0.30288681387901306,-0.15907181799411774,0.5713345408439636,0.2781461179256439,-0.2525371015071869,0.4177442193031311,0.28392675518989563,-0.1965203881263733,0.5667923092842102,0.27509066462516785,-0.24285928905010223,0.4224771559238434,0.28033608198165894,-0.18443265557289124,0.5666431784629822,0.2807895541191101,-0.21970704197883606,0.42422929406166077,0.28765159845352173,-0.16026213765144348,0.5276031494140625,0.5148120522499084,-0.010466262698173523,0.47648271918296814,0.5171617865562439,0.010447436012327671,0.5387853384017944,0.6455507874488831,0.0058563887141644955,0.4695611596107483,0.6445884704589844,0.010387979447841644,0.5485804677009583,0.7599871158599854,0.13671346008777618,0.46511825919151306,0.762054443359375,0.13667868077754974,0.5417526960372925,0.7778079509735107,0.14279690384864807,0.4736252725124359,0.7780548930168152,0.14218387007713318,0.5623431205749512,0.7963082194328308,0.020401256158947945,0.44153857231140137,0.8004254698753357,0.02444865182042122,3.0
0.4991361200809479,0.286250501871109,-0.19183622300624847,0.5033320188522339,0.27624690532684326,-0.17116329073905945,0.5058985352516174,0.27665287256240845,-0.17114797234535217,0.5084630846977234,0.2770320773124695,-0.171186625957489,0.4949328899383545,0.276583194732666,-0.1677287369966507,0.4922722280025482,0.27689558267593384,-0.1677088588476181,0.48927178978919983,0.27726075053215027,-0.16766169667243958,0.5129278302192688,0.2847176194190979,-0.06961102783679962,0.483869731426239,0.28585925698280334,-0.05321471020579338,0.5053590536117554,0.29785874485969543,-0.1563301980495453,0.49424630403518677,0.2974349558353424,-0.15186642110347748,0.5419999957084656,0.3478797674179077,-0.017333080992102623,0.4607076048851013,0.34937259554862976,0.015098494477570057,0.5973422527313232,0.3620688021183014,-0.10049352794885635,0.40112799406051636,0.37920135259628296,-0.03676129877567291,0.5765510201454163,0.294058620929718,-0.21994638442993164,0.41567596793174744,0.30368897318840027,-0.16166505217552185,0.5714586973190308,0.27816060185432434,-0.25311514735221863,0.41746148467063904,0.2845210134983063,-0.19940167665481567,0.5669045448303223,0.27513599395751953,-0.24327418208122253,0.42225080728530884,0.28081756830215454,-0.1872807890176773,0.5667480230331421,0.28083041310310364,-0.22025880217552185,0.42395949363708496,0.2881365716457367,-0.162957102060318,0.5275713205337524,0.514903724193573,-0.01047937385737896,0.4764195382595062,0.5172343850135803,0.010460373014211655,0.5388078093528748,0.645817220211029,0.005751230753958225,0.46943363547325134,0.6447449326515198,0.010391058400273323,0.5485795736312866,0.7599815726280212,0.13696299493312836,0.46510443091392517,0.7620728611946106,0.1372912973165512,0.5418453812599182,0.7777883410453796,0.1430222988128662,0.47361069917678833,0.7780636548995972,0.14279383420944214,0.5623506903648376,0.7963983416557312,0.02126183919608593,0.44149288535118103,0.8004129528999329,0.024907182902097702,3.0
0.49916234612464905,0.28626590967178345,-0.19127342104911804,0.5033608675003052,0.27628234028816223,-0.17073139548301697,0.5059260129928589,0.2766876816749573,-0.1707170605659485,0.5084875226020813,0.277061402797699,-0.17075562477111816,0.4949486255645752,0.27662786841392517,-0.16721418499946594,0.4922953248023987,0.2769467532634735,-0.16719482839107513,0.4892931878566742,0.2773061692714691,-0.16714856028556824,0.512944221496582,0.28473198413848877,-0.06970193982124329,0.4838937819004059,0.28587570786476135,-0.05287202447652817,0.5053902864456177,0.29788699746131897,-0.15589864552021027,0.4942765235900879,0.2974546253681183,-0.1513424962759018,0.5420398712158203,0.347964346408844,-0.017686909064650536,0.4607235789299011,0.3494209945201874,0.015613188035786152,0.597347617149353,0.36240819096565247,-0.10113348811864853,0.40138354897499084,0.38042041659355164,-0.037128202617168427,0.576683521270752,0.2943836748600006,-0.22156214714050293,0.4150732457637787,0.3051060736179352,-0.16534681618213654,0.5716307163238525,0.278409868478775,-0.2546902298927307,0.41697415709495544,0.28594523668289185,-0.20305056869983673,0.5671009421348572,0.27534180879592896,-0.24500122666358948,0.4218693673610687,0.2819133698940277,-0.19121845066547394,0.5669416785240173,0.28104111552238464,-0.2219310700893402,0.42350611090660095,0.2891327440738678,-0.16681411862373352,0.5275565385818481,0.5150538086891174,-0.010502205230295658,0.4763754904270172,0.5174004435539246,0.010483520105481148,0.5388849973678589,0.6459928154945374,0.005613674409687519,0.46942630410194397,0.6448572874069214,0.010382470674812794,0.5485794544219971,0.759979784488678,0.13683339953422546,0.46512895822525024,0.7620781064033508,0.1369919627904892,0.5419400930404663,0.7777869701385498,0.14292818307876587,0.4737080931663513,0.7781301140785217,0.14242753386497498,0.5623636245727539,0.7963990569114685,0.020685771480202675,0.4414248466491699,0.8004184365272522,0.024448411539196968,3.0
0.49919167160987854,0.28635117411613464,-0.190855473279953,0.5033921599388123,0.27636846899986267,-0.17040801048278809,0.5059581398963928,0.2767702341079712,-0.17039379477500916,0.5085155367851257,0.2771317660808563,-0.1704326868057251,0.49496394395828247,0.27672311663627625,-0.1668410301208496,0.4923175871372223,0.2770410478115082,-0.16682182252407074,0.4893151819705963,0.2773875296115875,-0.16677553951740265,0.5129686594009399,0.28476861119270325,-0.06959608197212219,0.4839249551296234,0.28589925169944763,-0.05253377556800842,0.5054267644882202,0.29797112941741943,-0.15549468994140625,0.494314968585968,0.297525018453598,-0.15091295540332794,0.5420807003974915,0.34800058603286743,-0.017299067229032516,0.46074968576431274,0.3494296371936798,0.015921970829367638,0.5973654985427856,0.3626903295516968,-0.10009785741567612,0.40164056420326233,0.38118186593055725,-0.03649028390645981,0.5767675638198853,0.2947455048561096,-0.22006568312644958,0.4146842360496521,0.30608469247817993,-0.1607748419046402,0.571688175201416,0.2787085175514221,-0.25306740403175354,0.41654831171035767,0.2871410548686981,-0.19821377098560333,0.5671522617340088,0.2755746841430664,-0.24355828762054443,0.4215816557407379,0.28287288546562195,-0.1863822340965271,0.5669976472854614,0.2812558114528656,-0.2204674780368805,0.42320722341537476,0.290000319480896,-0.16216789186000824,0.5275412797927856,0.5150535106658936,-0.010585050098598003,0.4763318598270416,0.5174012184143066,0.010566435754299164,0.5388251543045044,0.6459850668907166,0.005077039822936058,0.46942418813705444,0.6448531746864319,0.010360337793827057,0.5485807061195374,0.7600113749504089,0.13469228148460388,0.4651319086551666,0.7620781064033508,0.13593661785125732,0.5420684814453125,0.7778007388114929,0.14056697487831116,0.4737071990966797,0.7781354784965515,0.14124974608421326,0.5623770952224731,0.7964522838592529,0.019297029823064804,0.4414060115814209,0.8004201054573059,0.02389795333147049,3.0
0.49920740723609924,0.28641757369041443,-0.19194342195987701,0.5034059882164001,0.2764380872249603,-0.17175815999507904,0.505973219871521,0.2768325209617615,-0.17174509167671204,0.5085265040397644,0.2771853804588318,-0.17178373038768768,0.4949660301208496,0.27682584524154663,-0.16813726723194122,0.4923204779624939,0.2771497964859009,-0.16812056303024292,0.48931923508644104,0.2774887681007385,-0.16807493567466736,0.5129777193069458,0.2847975790500641,-0.0711553767323494,0.4839278757572174,0.2859319746494293,-0.05404400825500488,0.5054551362991333,0.2980278432369232,-0.1567171812057495,0.494334876537323,0.2975851893424988,-0.15204794704914093,0.5420992970466614,0.3480399250984192,-0.018483178690075874,0.4607533812522888,0.3494916558265686,0.014747883193194866,0.5973748564720154,0.36299630999565125,-0.10226651281118393,0.40175962448120117,0.3818725645542145,-0.040324658155441284,0.5768603086471558,0.2951973080635071,-0.2240854799747467,0.4143195152282715,0.3068162202835083,-0.1713799387216568,0.571800708770752,0.2790212631225586,-0.2571244239807129,0.4161086976528168,0.28843119740486145,-0.20941860973834991,0.5672639608383179,0.2758089005947113,-0.24785944819450378,0.42121249437332153,0.28399690985679626,-0.19734540581703186,0.5670803189277649,0.2815028727054596,-0.2245846539735794,0.4228248596191406,0.29097282886505127,-0.1728212982416153,0.5275376439094543,0.5151668787002563,-0.01038391888141632,0.47631311416625977,0.5175545811653137,0.01036368403583765,0.5389848947525024,0.6462442278862,0.004924751352518797,0.46940842270851135,0.6451860666275024,0.009459005668759346,0.5485938787460327,0.7600164413452148,0.1349371373653412,0.4651311933994293,0.7621221542358398,0.1356799304485321,0.5421103835105896,0.7778160572052002,0.1408621072769165,0.4736967086791992,0.7782041430473328,0.14104212820529938,0.5624436736106873,0.7964848875999451,0.020060651004314423,0.4413731098175049,0.8004263043403625,0.02387087233364582,3.0
